========================================================================================
GEOMETRY  (cx, cy) = (column, row);  grid 22x22, FOV 7
========================================================================================
  A (red anchor)  centre (8, 10)   49 cells
  C (blue anchor) centre (12, 10)   49 cells
  B (third node)  centre (10, 13)   49 cells
  pairwise overlap : A&C 21   A&B 20   C&B 20
  TRIPLE overlap   : 12 cells, rows 10-13 cols 9-11
  exclusive        : A 20   C 20   B 21

  colour value (1.0 = red, 0.0 = blue), min..max per region:
    A exclusive 1.00 .. 1.00
    C exclusive 0.00 .. 0.00
    triple      0.25 .. 0.75
  offset field: None (labels carry no displacement)
[frozen_seed42] nodes=3 coverage max=3 mode=frozen steps=390
[certainty_seed42] mean MSE (last 50 steps): 0.0019 | cert-MSE r=-0.865
[certainty_seed42] saved runs\chapter5_v2\s5_3_colour_three_node\certainty_seed42\figures\results.png
### certainty_seed42 last50=0.00193
[nig_product_seed42] nodes=3 coverage max=3 mode=nig_product steps=390
[nig_product_seed42] step 000/390 trained 3/3 | hop0: 0.1959 | hop1: 0.1666
[nig_product_seed42] step 010/390 trained 3/3 | hop0: 0.1130 | hop1: 0.1220
[nig_product_seed42] step 020/390 trained 3/3 | hop0: 0.0973 | hop1: 0.1024
[nig_product_seed42] step 030/390 trained 3/3 | hop0: 0.0725 | hop1: 0.0865
[nig_product_seed42] step 040/390 trained 3/3 | hop0: 0.0940 | hop1: 0.1132
[nig_product_seed42] step 050/390 trained 3/3 | hop0: 0.0819 | hop1: 0.1057
[nig_product_seed42] step 060/390 trained 3/3 | hop0: 0.0725 | hop1: 0.0829
[nig_product_seed42] step 070/390 trained 3/3 | hop0: 0.0756 | hop1: 0.0875
[nig_product_seed42] step 080/390 trained 3/3 | hop0: 0.0671 | hop1: 0.0658
[nig_product_seed42] step 090/390 trained 3/3 | hop0: 0.0388 | hop1: 0.0518
[nig_product_seed42] step 100/390 trained 3/3 | hop0: 0.0571 | hop1: 0.0587
[nig_product_seed42] step 110/390 trained 3/3 | hop0: 0.0278 | hop1: 0.0503
[nig_product_seed42] step 120/390 trained 3/3 | hop0: 0.0444 | hop1: 0.0571
[nig_product_seed42] step 130/390 trained 3/3 | hop0: 0.0247 | hop1: 0.0416
[nig_product_seed42] step 140/390 trained 3/3 | hop0: 0.0321 | hop1: 0.0385
[nig_product_seed42] step 150/390 trained 3/3 | hop0: 0.0243 | hop1: 0.0946
